position,T,heat_flux
1.990250,302.042565,1897.624937
1.990500,302.040559,1901.292996
1.990750,302.038550,1904.960659
1.991000,302.036536,1908.640269
1.991250,302.034519,1912.319482
1.991500,302.032498,1916.010667
1.991750,302.030473,1919.701453
1.992000,302.028444,1923.404238
1.992250,302.026411,1927.106623
1.992500,302.024375,1930.821033
1.992750,302.022334,1934.535041
1.993000,302.020289,1938.261100
1.993250,302.018241,1941.986756
1.993500,302.016188,1945.724489
1.993750,302.014132,1949.461817
1.994000,302.012072,1953.211249
1.994250,302.010007,1956.960275
1.994500,302.007939,1960.721430
1.994750,302.005867,1964.482178
1.995000,302.003791,1968.255081
1.995250,302.001710,1972.027576
1.995500,301.999626,1975.812251
1.995750,301.997538,1979.596517
1.996000,301.995446,1983.392990
1.996250,301.993350,1987.189053
1.996500,301.991249,1990.997348
1.996750,301.989145,1994.805231
1.997000,301.987037,1998.625373
1.997250,301.984925,2002.445102
1.997500,301.982808,2006.277115
1.997750,301.980688,2010.108714
1.998000,301.978564,2013.952623
1.998250,301.976435,2017.796118
1.998500,301.974303,2021.651948
1.998750,301.972166,2025.507362
1.999000,301.970025,2029.375138
1.999250,301.967880,2033.242496
1.999500,301.965732,2037.122243
1.999750,301.963579,2041.001570
2.000000,301.961422,2044.893311
2.000250,301.959260,2048.784633
2.000500,301.957095,2052.688394
2.000750,301.954926,2056.591734
2.001000,301.952752,2060.507539
2.001250,301.950575,2064.422922
2.001500,301.948393,2068.350797
2.001750,301.946207,2072.278248
2.002000,301.944017,2076.218216
2.002250,301.941822,2080.157761
2.002500,301.939624,2084.109847
2.002750,301.937421,2088.061509
2.003000,301.935215,2092.025738
2.003250,301.933004,2095.989542
2.003500,301.930788,2099.965940
2.003750,301.928569,2103.941911
2.004000,301.926346,2107.930501
2.004250,301.924118,2111.918663
2.004500,301.921886,2115.919471
2.004750,301.919650,2119.919849
2.005000,301.917409,2123.932899
2.005250,301.915165,2127.945518
2.005500,301.912916,2131.970835
2.005750,301.910662,2135.995720
2.006000,301.908405,2140.033327
2.006250,301.906143,2144.070503
2.006500,301.903877,2148.120427
2.006750,301.901607,2152.169918
2.007000,301.899333,2156.232182
2.007250,301.897054,2160.294012
2.007500,301.894771,2164.368642
2.007750,301.892483,2168.442837
2.008000,301.890192,2172.529857
2.008250,301.887896,2176.616441
2.008500,301.885595,2180.715876
2.008750,301.883291,2184.814873
2.009000,301.880982,2188.926748
2.009250,301.878668,2193.038183
2.009500,301.876351,2197.162523
2.009750,301.874029,2201.286421
2.010000,301.871702,2205.423249
2.010250,301.869372,2209.559635
2.010500,301.867036,2213.708977
2.010750,301.864697,2217.857875
2.011000,301.862353,2222.019755
2.011250,301.860005,2226.181190
2.011500,301.857652,2230.355633
2.011750,301.855295,2234.529630
2.012000,301.852933,2238.716660
2.012250,301.850567,2242.903243
2.012500,301.848197,2247.102886
2.012750,301.845822,2251.302080
2.013000,301.843443,2255.514359
2.013250,301.841059,2259.726188
2.013500,301.838671,2263.951129
2.013750,301.836279,2268.175618
2.014000,301.833882,2272.413245
2.014250,301.831480,2276.650419
2.014500,301.829074,2280.900757
2.014750,301.826664,2285.150640
2.015000,301.824249,2289.413713
2.015250,301.821829,2293.676330
2.015500,301.819405,2297.952163
2.015750,301.816977,2302.227539
2.016000,301.814544,2306.516156
2.016250,301.812106,2310.804314
2.016500,301.809664,2315.105741
2.016750,301.807217,2319.406707
2.017000,301.804766,2323.720967
2.017250,301.802310,2328.034765
2.017500,301.799850,2332.361883
2.017750,301.797385,2336.688538
2.018000,301.794916,2341.028539
2.018250,301.792442,2345.368075
2.018500,301.789963,2349.720983
2.018750,301.787480,2354.073426
2.019000,301.784992,2358.439265
2.019250,301.782500,2362.804638
2.019500,301.780003,2367.183434
2.019750,301.777501,2371.561762
2.020000,301.774995,2375.953538
2.020250,301.772484,2380.344846
2.020500,301.769968,2384.749627
2.020750,301.767448,2389.153939
2.021000,301.764923,2393.571750
2.021250,301.762394,2397.989090
2.021500,301.759859,2402.419956
2.021750,301.757321,2406.850348
2.022000,301.754777,2411.294293
2.022250,301.752229,2415.737763
2.022500,301.749676,2420.194811
2.022750,301.747118,2424.651382
2.023000,301.744556,2429.121558
2.023250,301.741989,2433.591256
2.023500,301.739417,2438.074583
2.023750,301.736840,2442.557432
2.024000,301.734259,2447.053936
2.024250,301.731673,2451.549960
2.024500,301.729082,2456.059664
2.024750,301.726487,2460.568888
2.025000,301.723886,2465.091818
2.025250,301.721281,2469.614265
2.025500,301.718672,2474.150445
2.025750,301.716057,2478.686141
2.026000,301.713437,2483.235594
2.026250,301.710813,2487.784563
2.026500,301.708184,2492.347315
2.026750,301.705550,2496.909581
2.027000,301.702912,2501.485655
2.027250,301.700268,2506.061242
2.027500,301.697620,2510.650664
2.027750,301.694966,2515.239597
2.028000,301.692308,2519.842390
2.028250,301.689646,2524.444693
2.028500,301.686978,2529.060882
2.028750,301.684305,2533.676579
2.029000,301.681628,2538.306188
2.029250,301.678945,2542.935304
2.029500,301.676258,2547.578357
2.029750,301.673566,2552.220915
2.030000,301.670868,2556.877437
2.030250,301.668166,2561.533463
2.030500,301.665459,2566.203477
2.030750,301.662748,2570.872994
2.031000,301.660031,2575.556525
2.031250,301.657309,2580.239558
2.031500,301.654582,2584.936631
2.031750,301.651851,2589.633203
2.032000,301.649114,2594.343841
2.032250,301.646372,2599.053978
2.032500,301.643626,2603.778205
2.032750,301.640874,2608.501930
2.033000,301.638117,2613.239771
2.033250,301.635356,2617.977108
2.033500,301.632589,2622.728587
2.033750,301.629818,2627.479560
2.034000,301.627041,2632.244702
2.034250,301.624259,2637.009335
2.034500,301.621473,2641.788163
2.034750,301.618681,2646.566481
2.035000,301.615884,2651.359019
2.035250,301.613082,2656.151045
2.035500,301.610275,2660.957317
2.035750,301.607463,2665.763077
2.036000,301.604646,2670.583107
2.036250,301.601824,2675.402624
2.036500,301.598997,2680.236437
2.036750,301.596165,2685.069734
2.037000,301.593327,2689.917353
2.037250,301.590485,2694.764455
2.037500,301.587637,2699.625905
2.037750,301.584784,2704.486835
2.038000,301.581926,2709.362139
2.038250,301.579063,2714.236923
2.038500,301.576195,2719.126105
2.038750,301.573321,2724.014765
2.039000,301.570443,2728.917850
2.039250,301.567559,2733.820410
2.039500,301.564670,2738.737421
2.039750,301.561776,2743.653907
2.040000,301.558876,2748.584867
2.040250,301.555972,2753.515301
2.040500,301.553062,2758.460235
2.040750,301.550147,2763.404642
2.041000,301.547227,2768.363574
2.041250,301.544301,2773.321976
2.041500,301.541371,2778.294930
2.041750,301.538435,2783.267352
2.042000,301.535494,2788.254351
2.042250,301.532547,2793.240817
2.042500,301.529595,2798.241885
2.042750,301.526638,2803.242419
2.043000,301.523676,2808.257580
2.043250,301.520709,2813.272206
2.043500,301.517736,2818.301483
2.043750,301.514757,2823.330223
2.044000,301.511774,2828.373640
2.044250,301.508785,2833.416520
2.044500,301.505791,2838.474101
2.044750,301.502791,2843.531143
2.045000,301.499787,2848.602912
2.045250,301.496776,2853.674139
2.045500,301.493761,2858.760120
2.045750,301.490740,2863.845557
2.046000,301.487714,2868.945772
2.046250,301.484682,2874.045443
2.046500,301.481645,2879.159916
2.046750,301.478602,2884.273844
2.047000,301.475554,2889.402599
2.047250,301.472501,2894.530808
2.047500,301.469442,2899.673869
2.047750,301.466378,2904.816381
2.048000,301.463309,2909.973771
2.048250,301.460234,2915.130611
2.048500,301.457153,2920.302353
2.048750,301.454067,2925.473544
2.049000,301.450976,2930.659662
2.049250,301.447879,2935.845227
2.049500,301.444776,2941.045745
2.049750,301.441669,2946.245708
2.050000,301.438555,2951.460648
2.050250,301.435436,2956.675033
2.050500,301.432312,2961.904419
2.050750,301.429182,2967.133249
2.051000,301.426047,2972.377104
2.051250,301.422906,2977.620402
2.051500,301.419759,2982.878750
2.051750,301.416607,2988.136539
2.052000,301.413450,2993.409404
2.052250,301.410286,2998.681707
2.052500,301.407118,3003.969111
2.052750,301.403943,3009.255952
2.053000,301.400763,3014.557919
2.053250,301.397578,3019.859321
2.053500,301.394387,3025.175873
2.053750,301.391190,3030.491860
2.054000,301.387988,3035.823021
2.054250,301.384780,3041.153615
2.054500,301.381566,3046.499408
2.054750,301.378347,3051.844633
2.055000,301.375122,3057.205081
2.055250,301.371892,3062.564960
2.055500,301.368655,3067.940086
2.055750,301.365413,3073.314641
2.056000,301.362166,3078.704469
2.056250,301.358913,3084.093724
2.056500,301.355654,3089.498276
2.056750,301.352389,3094.902254
2.057000,301.349119,3100.321554
2.057250,301.345842,3105.740278
2.057500,301.342561,3111.174347
2.057750,301.339273,3116.607840
2.058000,301.335980,3122.056703
2.058250,301.332681,3127.504987
2.058500,301.329376,3132.968666
2.058750,301.326065,3138.431765
2.059000,301.322749,3143.910283
2.059250,301.319427,3149.388219
2.059500,301.316099,3154.881599
2.059750,301.312765,3160.374395
2.060000,301.309426,3165.882660
2.060250,301.306080,3171.390339
2.060500,301.302729,3176.913511
2.060750,301.299372,3182.436096
2.061000,301.296009,3187.974198
2.061250,301.292641,3193.511712
2.061500,301.289266,3199.064766
2.061750,301.285886,3204.617232
2.062000,301.282499,3210.185261
2.062250,301.279107,3215.752700
2.062500,301.275709,3221.335728
2.062750,301.272305,3226.918164
2.063000,301.268895,3232.516212
2.063250,301.265480,3238.113667
2.063500,301.262058,3243.726758
2.063750,301.258630,3249.339254
2.064000,301.255197,3254.967411
2.064250,301.251758,3260.594972
2.064500,301.248312,3266.238217
2.064750,301.244861,3271.880864
2.065000,301.241403,3277.539219
2.065250,301.237940,3283.196975
2.065500,301.234471,3288.870464
2.065750,301.230996,3294.543352
2.066000,301.227514,3300.231995
2.066250,301.224027,3305.920037
2.066500,301.220534,3311.623858
2.066750,301.217035,3317.327076
2.067000,301.213529,3323.046097
2.067250,301.210018,3328.764513
2.067500,301.206500,3334.498757
2.067750,301.202977,3340.232394
2.068000,301.199447,3345.981882
2.068250,301.195912,3351.730761
2.068500,301.192370,3357.495516
2.068750,301.188823,3363.259660
2.069000,301.185269,3369.039704
2.069250,301.181709,3374.819135
2.069500,301.178143,3380.614490
2.069750,301.174571,3386.409230
2.070000,301.170992,3392.219918
2.070250,301.167408,3398.029990
2.070500,301.163817,3403.856032
2.070750,301.160221,3409.681457
2.071000,301.156618,3415.522877
2.071250,301.153009,3421.363677
2.071500,301.149393,3427.220496
2.071750,301.145772,3433.076693
2.072000,301.142144,3438.948932
2.072250,301.138511,3444.820549
2.072500,301.134871,3450.708231
2.072750,301.131224,3456.595288
2.073000,301.127572,3462.498434
2.073250,301.123913,3468.400954
2.073500,301.120249,3474.319587
2.073750,301.116577,3480.237591
2.074000,301.112900,3486.171732
2.074250,301.109216,3492.105243
2.074500,301.105526,3498.054913
2.074750,301.101830,3504.003951
2.075000,301.098128,3509.969173
2.075250,301.094419,3515.933761
2.075500,301.090704,3521.914555
2.075750,301.086982,3527.894714
2.076000,301.083255,3533.891103
2.076250,301.079521,3539.886855
2.076500,301.075780,3545.898860
2.076750,301.072033,3551.910226
2.077000,301.068280,3557.937868
2.077250,301.064521,3563.964869
2.077500,301.060755,3570.008170
2.077750,301.056983,3576.050829
2.078000,301.053204,3582.109810
2.078250,301.049419,3588.168148
2.078500,301.045628,3594.242829
2.078750,301.041830,3600.316867
2.079000,301.038026,3606.407272
2.079250,301.034215,3612.497030
2.079500,301.030398,3618.603179
2.079750,301.026575,3624.708680
2.080000,301.022745,3630.830594
2.080250,301.018908,3636.951858
2.080500,301.015065,3643.089559
2.080750,301.011216,3649.226608
2.081000,301.007360,3655.380116
2.081250,301.003498,3661.532970
2.081500,300.999629,3667.702307
2.081750,300.995753,3673.870988
2.082000,300.991871,3680.056174
2.082250,300.987983,3686.240704
2.082500,300.984088,3692.441760
2.082750,300.980186,3698.642158
2.083000,300.976278,3704.859106
2.083250,300.972364,3711.075393
2.083500,300.968443,3717.308253
2.083750,300.964515,3723.540452
2.084000,300.960580,3729.789244
2.084250,300.956639,3736.037374
2.084500,300.952692,3742.302121
2.084750,300.948738,3748.566203
2.085000,300.944777,3754.846924
2.085250,300.940809,3761.126978
2.085500,300.936835,3767.423695
2.085750,300.932855,3773.719743
2.086000,300.928867,3780.032475
2.086250,300.924873,3786.344537
2.086500,300.920872,3792.673305
2.086750,300.916865,3799.001402
2.087000,300.912851,3805.346227
2.087250,300.908830,3811.690379
2.087500,300.904803,3818.051282
2.087750,300.900769,3824.411509
2.088000,300.896728,3830.788509
2.088250,300.892680,3837.164833
2.088500,300.888626,3843.557951
2.088750,300.884564,3849.950391
2.089000,300.880497,3856.359647
2.089250,300.876422,3862.768224
2.089500,300.872341,3869.193639
2.089750,300.868252,3875.618372
2.090000,300.864157,3882.059966
2.090250,300.860056,3888.500877
2.090500,300.855947,3894.958670
2.090750,300.851831,3901.415777
2.091000,300.847709,3907.889790
2.091250,300.843580,3914.363114
2.091500,300.839444,3920.853366
2.091750,300.835301,3927.342928
2.092000,300.831152,3933.849438
2.092250,300.826995,3940.355258
2.092500,300.822832,3946.878047
2.092750,300.818662,3953.400144
2.093000,300.814485,3959.939232
2.093250,300.810301,3966.477626
2.093500,300.806110,3973.033033
2.093750,300.801912,3979.587744
2.094000,300.797707,3986.159489
2.094250,300.793495,3992.730536
2.094500,300.789276,3999.318640
2.094750,300.785051,4005.906044
2.095000,300.780818,4012.510525
2.095250,300.776579,4019.114305
2.095500,300.772332,4025.735184
2.095750,300.768079,4032.355359
2.096000,300.763818,4038.992655
2.096250,300.759550,4045.629245
2.096500,300.755276,4052.282977
2.096750,300.750994,4058.936002
2.097000,300.746706,4065.606191
2.097250,300.742410,4072.275669
2.097500,300.738107,4078.962333
2.097750,300.733798,4085.648285
2.098000,300.729481,4092.351443
2.098250,300.725157,4099.053888
2.098500,300.720826,4105.773560
2.098750,300.716488,4112.492517
2.099000,300.712143,4119.228721
2.099250,300.707790,4125.964210
2.099500,300.703431,4132.716966
2.099750,300.699064,4139.469005
2.100000,300.694691,4146.238332
2.100250,300.690310,4153.006940
2.100500,300.685922,4159.792858
2.100750,300.681527,4166.578054
2.101000,300.677125,4173.380581
2.101250,300.672715,4180.182384
2.101500,300.668298,4187.001539
2.101750,300.663875,4193.819969
2.102000,300.659443,4200.655770
2.102250,300.655005,4207.490845
2.102500,300.650560,4214.343312
2.102750,300.646107,4221.195050
2.103000,300.641647,4228.064202
2.103250,300.637180,4234.932622
2.103500,300.632705,4241.818477
2.103750,300.628223,4248.703599
2.104000,300.623734,4255.606174
2.104250,300.619238,4262.508016
2.104500,300.614735,4269.427331
2.104750,300.610224,4276.345911
2.105000,300.605705,4283.281985
2.105250,300.601180,4290.217321
2.105500,300.596647,4297.170172
2.105750,300.592107,4304.122284
2.106000,300.587559,4311.091930
2.106250,300.583004,4318.060834
2.106500,300.578442,4325.047293
2.106750,300.573872,4332.033010
2.107000,300.569295,4339.036301
2.107250,300.564711,4346.038847
2.107500,300.560119,4353.058987
2.107750,300.555520,4360.078381
2.108000,300.550913,4367.115390
2.108250,300.546299,4374.151650
2.108500,300.541677,4381.205544
2.108750,300.537049,4388.258688
2.109000,300.532412,4395.329486
2.109250,300.527768,4402.399532
2.109500,300.523117,4409.487251
2.109750,300.518458,4416.574217
2.110000,300.513792,4423.678875
2.110250,300.509118,4430.782779
2.110500,300.504437,4437.904395
2.110750,300.499748,4445.025253
2.111000,300.495051,4452.163844
2.111250,300.490347,4459.301676
2.111500,300.485636,4466.457258
2.111750,300.480917,4473.612081
2.112000,300.476190,4480.784673
2.112250,300.471456,4487.956504
2.112500,300.466715,4495.146124
2.112750,300.461965,4502.334981
2.113000,300.457208,4509.541645
2.113250,300.452444,4516.747544
2.113500,300.447672,4523.971271
2.113750,300.442892,4531.194231
2.114000,300.438105,4538.435036
2.114250,300.433310,4545.675074
2.114500,300.428507,4552.932976
2.114750,300.423697,4560.190108
2.115000,300.418879,4567.465124
2.115250,300.414053,4574.739368
2.115500,300.409220,4582.031515
2.115750,300.404379,4589.322888
2.116000,300.399530,4596.632182
2.116250,300.394673,4603.940701
2.116500,300.389809,4611.267160
2.116750,300.384937,4618.592841
2.117000,300.380057,4625.936482
2.117250,300.375170,4633.279343
2.117500,300.370275,4640.640182
2.117750,300.365372,4648.000239
2.118000,300.360461,4655.378293
2.118250,300.355543,4662.755563
2.118500,300.350616,4670.150848
2.118750,300.345682,4677.545348
2.119000,300.340740,4684.957882
2.119250,300.335790,4692.369628
2.119500,300.330833,4699.799425
2.119750,300.325867,4707.228434
2.120000,300.320894,4714.675513
2.120250,300.315913,4722.121801
2.120500,300.310924,4729.586177
2.120750,300.305927,4737.049760
2.121000,300.300922,4744.531450
2.121250,300.295910,4752.012345
2.121500,300.290889,4759.511364
2.121750,300.285861,4767.009587
2.122000,300.280824,4774.525952
2.122250,300.275780,4782.041519
2.122500,300.270728,4789.575246
2.122750,300.265667,4797.108172
2.123000,300.260599,4804.659277
2.123250,300.255523,4812.209580
2.123500,300.250439,4819.778078
2.123750,300.245347,4827.345773
2.124000,300.240246,4834.931680
2.124250,300.235138,4842.516782
2.124500,300.230022,4850.120115
2.124750,300.224898,4857.722641
2.125000,300.219766,4865.343414
2.125250,300.214626,4872.963379
2.125500,300.209477,4880.601609
2.125750,300.204321,4888.239028
2.126000,300.199156,4895.894730
2.126250,300.193984,4903.549619
2.126500,300.188803,4911.222808
2.126750,300.183615,4918.895183
2.127000,300.178418,4926.585874
2.127250,300.173213,4934.275750
2.127500,300.168000,4941.983959
2.127750,300.162779,4949.691352
2.128000,300.157549,4957.417094
2.128250,300.152312,4965.142017
2.128500,300.147066,4972.885307
2.128750,300.141812,4980.627777
2.129000,300.136550,4988.388631
2.129250,300.131280,4996.148662
2.129500,300.126002,5003.927094
2.129750,300.120715,5011.704701
2.130000,300.115420,5019.500726
2.130250,300.110117,5027.295924
2.130500,300.104806,5035.109557
2.130750,300.099486,5042.922361
2.131000,300.094158,5050.753617
2.131250,300.088822,5058.584041
2.131500,300.083478,5066.432934
2.131750,300.078125,5074.280994
2.132000,300.072765,5082.147539
2.132250,300.067395,5090.013248
2.132500,300.062018,5097.897459
2.132750,300.056632,5105.780833
2.133000,300.051238,5113.682724
2.133250,300.045835,5121.583777
2.133500,300.040424,5129.503363
2.133750,300.035005,5137.422108
2.134000,300.029578,5145.359403
2.134250,300.024142,5153.295856
2.134500,300.018697,5161.250874
2.134750,300.013245,5169.205048
2.135000,300.007783,5177.177803
2.135250,300.002314,5185.149713
2.135500,299.996836,5193.140219
2.135750,299.991349,5201.129878
2.136000,299.985855,5209.138149
2.136250,299.980351,5217.145571
2.136500,299.974839,5225.171621
2.136750,299.969319,5233.196820
2.137000,299.963790,5241.240663
2.137250,299.958253,5249.283653
2.137500,299.952707,5257.345302
2.137750,299.947153,5265.406095
2.138000,299.941590,5273.485564
2.138250,299.936019,5281.564175
2.138500,299.930439,5289.661478
2.138750,299.924851,5297.757920
2.139000,299.919254,5305.873069
2.139250,299.913649,5313.987356
2.139500,299.908035,5322.120364
2.139750,299.902412,5330.252510
2.140000,299.896781,5338.403391
2.140250,299.891141,5346.553407
2.140500,299.885493,5354.722175
2.140750,299.879835,5362.890075
2.141000,299.874170,5371.076742
2.141250,299.868495,5379.262540
2.141500,299.862812,5387.467119
2.141750,299.857121,5395.670826
2.142000,299.851421,5403.893330
2.142250,299.845712,5412.114961
2.142500,299.839994,5420.355402
2.142750,299.834267,5428.594969
2.143000,299.828532,5436.853361
2.143250,299.822789,5445.110876
2.143500,299.817036,5453.387230
2.143750,299.811275,5461.662706
2.144000,299.805505,5469.957036
2.144250,299.799726,5478.250486
2.144500,299.793939,5486.562803
2.144750,299.788142,5494.874239
2.145000,299.782337,5503.204557
2.145250,299.776523,5511.533991
2.145500,299.770701,5519.882321
2.145750,299.764869,5528.229765
2.146000,299.759029,5536.596120
2.146250,299.753180,5544.961586
2.146500,299.747322,5553.345977
2.146750,299.741455,5561.729478
2.147000,299.735579,5570.131918
2.147250,299.729695,5578.533466
2.147500,299.723801,5586.953965
2.147750,299.717899,5595.373572
2.148000,299.711988,5603.812143
2.148250,299.706068,5612.249820
2.148500,299.700139,5620.706475
2.148750,299.694201,5629.162233
2.149000,299.688254,5637.636984
2.149250,299.682298,5646.110836
2.149500,299.676333,5654.603694
2.149750,299.670360,5663.095650
2.150000,299.664377,5671.606626
2.150250,299.658385,5680.116698
2.150500,299.652385,5688.645804
2.150750,299.646375,5697.174004
2.151000,299.640356,5705.721250
2.151250,299.634329,5714.267589
2.151500,299.628292,5722.832987
2.151750,299.622246,5731.397475
2.152000,299.616191,5739.981036
2.152250,299.610127,5748.563685
2.152500,299.604054,5757.165420
2.152750,299.597972,5765.766241
2.153000,299.591881,5774.386161
2.153250,299.585781,5783.005164
2.153500,299.579672,5791.643279
2.153750,299.573553,5800.280476
2.154000,299.567426,5808.936796
2.154250,299.561289,5817.592198
2.154500,299.555143,5826.266734
2.154750,299.548988,5834.940350
2.155000,299.542824,5843.633114
2.155250,299.536651,5852.324955
2.155500,299.530468,5861.035955
2.155750,299.524276,5869.746032
2.156000,299.518075,5878.475280
2.156250,299.511865,5887.203602
2.156500,299.505646,5895.951107
2.156750,299.499417,5904.697686
2.157000,299.493180,5913.463458
2.157250,299.486932,5922.228303
2.157500,299.480676,5931.012353
2.157750,299.474411,5939.795473
2.158000,299.468136,5948.597811
2.158250,299.461851,5957.399216
2.158500,299.455558,5966.219852
2.158750,299.449255,5975.039552
2.159000,299.442943,5983.878494
2.159250,299.436622,5992.716500
2.159500,299.430291,6001.573759
2.159750,299.423951,6010.430079
2.160000,299.417601,6019.305664
2.160250,299.411242,6028.180308
2.160500,299.404874,6037.074228
2.160750,299.398497,6045.967205
2.161000,299.392110,6054.879470
2.161250,299.385713,6063.790790
2.161500,299.379307,6072.721409
2.161750,299.372892,6081.651081
2.162000,299.366467,6090.600062
2.162250,299.360033,6099.548095
2.162500,299.353590,6108.515447
2.162750,299.347137,6117.481850
2.163000,299.340674,6126.467584
2.163250,299.334202,6135.452365
2.163500,299.327721,6144.456488
2.163750,299.321230,6153.459657
2.164000,299.314729,6162.482177
2.164250,299.308219,6171.503742
2.164500,299.301700,6180.544670
2.164750,299.295171,6189.584639
2.165000,299.288632,6198.643982
2.165250,299.282084,6207.702364
2.165500,299.275526,6216.780130
2.165750,299.268959,6225.856934
2.166000,299.262382,6234.953131
2.166250,299.255795,6244.048365
2.166500,299.249199,6253.163002
2.166750,299.242593,6262.276673
2.167000,299.235978,6271.409759
2.167250,299.229353,6280.541876
2.167500,299.222718,6289.693416
2.167750,299.216074,6298.843987
2.168000,299.209420,6308.013992
2.168250,299.202756,6317.183024
2.168500,299.196082,6326.371500
2.168750,299.189399,6335.559001
2.169000,299.182707,6344.765956
2.169250,299.176004,6353.971935
2.169500,299.169292,6363.197376
2.169750,299.162570,6372.421838
2.170000,299.155838,6381.665773
2.170250,299.149097,6390.908728
2.170500,299.142345,6400.171164
2.170750,299.135584,6409.432618
2.171000,299.128814,6418.713562
2.171250,299.122033,6427.993523
2.171500,299.115243,6437.292982
2.171750,299.108443,6446.591456
2.172000,299.101632,6455.909438
2.172250,299.094813,6465.226432
2.172500,299.087983,6474.562943
2.172750,299.081143,6483.898464
2.173000,299.074294,6493.253511
2.173250,299.067435,6502.607567
2.173500,299.060565,6511.981156
2.173750,299.053686,6521.353753
2.174000,299.046797,6530.745891
2.174250,299.039899,6540.137035
2.174500,299.032990,6549.547729
2.174750,299.026071,6558.957427
2.175000,299.019142,6568.386683
2.175250,299.012204,6577.814940
2.175500,299.005255,6587.262765
2.175750,298.998297,6596.709588
2.176000,298.991328,6606.175987
2.176250,298.984350,6615.641383
2.176500,298.977361,6625.126362
2.176750,298.970362,6634.610336
2.177000,298.963354,6644.113902
2.177250,298.956335,6653.616460
2.177500,298.949307,6663.138618
2.177750,298.942268,6672.659766
2.178000,298.935219,6682.200521
2.178250,298.928160,6691.740265
2.178500,298.921092,6701.299623
2.178750,298.914013,6710.857969
2.179000,298.906924,6720.435936
2.179250,298.899824,6730.012888
2.179500,298.892715,6739.609469
2.179750,298.885596,6749.205033
2.180000,298.878466,6758.820233
2.180250,298.871326,6768.434415
2.180500,298.864177,6778.068239
2.180750,298.857017,6787.701044
2.181000,298.849846,6797.353497
2.181250,298.842666,6807.004929
2.181500,298.835475,6816.676017
2.181750,298.828275,6826.346081
2.182000,298.821064,6836.035808
2.182250,298.813842,6845.724509
2.182500,298.806611,6855.432880
2.182750,298.799369,6865.140223
2.183000,298.792117,6874.867242
2.183250,298.784855,6884.593231
2.183500,298.777582,6894.338903
2.183750,298.770300,6904.083542
2.184000,298.763007,6913.847872
2.184250,298.755703,6923.611166
2.184500,298.748389,6933.394157
2.184750,298.741065,6943.176110
2.185000,298.733731,6952.977767
2.185250,298.726386,6962.778384
2.185500,298.719031,6972.598710
2.185750,298.711666,6982.417993
2.186000,298.704290,6992.256993
2.186250,298.696904,7002.094948
2.186500,298.689507,7011.952624
2.186750,298.682100,7021.809255
2.187000,298.674683,7031.685611
2.187250,298.667255,7041.560920
2.187500,298.659817,7051.455961
2.187750,298.652368,7073.143640
2.188000,298.644909,7071.263681
2.188250,298.637440,7081.176358
2.188500,298.629959,7091.108777
2.188750,298.622469,7101.040142
2.189000,298.614968,7110.991256
2.189250,298.607456,7120.941313
2.189500,298.599934,7130.911124
2.189750,298.592402,7140.879877
2.190000,298.584859,7150.868387
2.190250,298.577305,7160.855838
2.190500,298.569741,7170.863051
2.190750,298.562166,7180.869203
2.191000,298.554581,7190.895122
2.191250,298.546985,7200.919977
2.191500,298.539378,7210.964604
2.191750,298.531761,7221.008166
2.192000,298.524133,7231.071504
2.192250,298.516495,7241.133774
2.192500,298.508846,7251.215824
2.192750,298.501187,7261.296805
2.193000,298.493516,7271.397571
2.193250,298.485835,7281.497266
2.193500,298.478144,7291.616749
2.193750,298.470442,7301.735159
2.194000,298.462729,7311.873361
2.194250,298.455005,7322.010488
2.194500,298.447271,7332.167412
2.194750,298.439526,7342.323258
2.195000,298.431770,7352.498905
2.195250,298.424003,7362.673472
2.195500,298.416226,7372.867843
2.195750,298.408438,7383.061133
2.196000,298.400639,7393.274231
2.196250,298.392829,7403.486245
2.196500,298.385009,7413.718069
2.196750,298.377178,7423.948809
2.197000,298.369336,7434.199363
2.197250,298.361483,7444.448829
2.197500,298.353620,7454.718113
2.197750,298.345745,7464.986307
2.198000,298.337860,7475.274322
2.198250,298.329964,7485.561245
2.198500,298.322057,7495.867992
2.198750,298.314139,7506.173645
2.199000,298.306210,7516.499124
2.199250,298.298270,7526.823509
2.199500,298.290320,7537.167721
2.199750,298.282358,7547.510837
2.200000,298.274386,7557.873782
2.200250,298.266402,7568.235630
2.200500,298.258408,7578.617311
2.200750,298.250403,7588.997891
2.201000,298.242386,7599.398306
2.201250,298.234359,7609.797619
2.201500,298.226321,7620.216768
2.201750,298.218272,7630.634814
2.202000,298.210212,7641.072699
2.202250,298.202140,7651.509477
2.202500,298.194058,7661.966097
2.202750,298.185965,7672.421608
2.203000,298.177861,7682.896962
2.203250,298.169745,7693.371206
2.203500,298.161619,7703.865295
2.203750,298.153481,7714.358271
2.204000,298.145333,7724.871093
2.204250,298.137173,7735.382801
2.204500,298.129002,7745.914357
2.204750,298.120820,7756.444797
2.205000,298.112627,7766.995084
2.205250,298.104423,7777.544255
2.205500,298.096208,7788.113275
2.205750,298.087981,7798.681175
2.206000,298.079744,7809.268926
2.206250,298.071495,7819.855554
2.206500,298.063235,7830.462035
2.206750,298.054964,7841.067392
2.207000,298.046681,7851.692601
2.207250,298.038388,7862.316684
2.207500,298.030083,7872.960621
2.207750,298.021767,7883.603429
2.208000,298.013440,7894.266092
2.208250,298.005101,7904.927624
2.208500,297.996751,7915.609011
